date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d,prev_day_open,prev_day_high,prev_day_low,prev_day_close,prev_day_volume,prev_day_change_percent,prev_week_open,prev_week_high,prev_week_low,prev_week_close,prev_week_volume,prev_week_change_percent,prev_month_open,prev_month_high,prev_month_low,prev_month_close,prev_month_volume,prev_month_change_percent,prev_week_trend_percentage,prev_month_trend_percentage,next_day_target
1993-06-01,45.375,45.8125,45.3125,45.6563,28300,25.8581,0.97,87790.0,45.4063,45.4063,45.0,45.2188,79100.0,-0.48,44.8438,45.0938,44.8438,44.9375,30500.0,0.42,44.125,44.2813,44.0313,44.0313,88500.0,0.14,1.5995549374130773,3.6905564904965327,45.5938
1993-06-02,45.5313,45.75,45.3438,45.5938,20300,25.8227,-0.14,81350.0,45.375,45.8125,45.3125,45.6563,28300.0,0.97,45.125,45.125,45.0313,45.0313,191800.0,0.21,44.0938,44.3125,43.9063,44.3125,80500.0,0.64,1.2491311598821264,2.8915091678420346,45.4375
1993-06-03,45.5,45.5,45.3438,45.4375,21600,25.7342,-0.34,76980.0,45.5313,45.75,45.3438,45.5938,20300.0,-0.14,45.1563,45.625,45.125,45.5938,102400.0,1.25,44.4063,44.625,44.3438,44.4688,149100.0,0.35,-0.34280976799477486,2.178381247076598,45.2813
1993-06-04,45.3125,45.3125,45.0938,45.2813,32000,25.6457,-0.34,75845.0,45.5,45.5,45.3438,45.4375,21600.0,-0.34,45.6563,45.6563,45.375,45.4375,53800.0,-0.34,44.4688,44.75,44.4688,44.5938,109000.0,0.28,-0.3437689133424998,1.5416941368531052,45.125
1993-06-07,45.375,45.375,45.125,45.125,121400,25.5572,-0.35,78515.0,45.3125,45.3125,45.0938,45.2813,32000.0,-0.34,45.4063,45.4063,45.0,45.2188,79100.0,-0.48,44.5313,44.5625,44.4063,44.4375,54700.0,-0.35,-0.20743584526790107,1.5471167369901548,44.7188
1993-06-08,45.0,45.0,44.7188,44.7188,104500,25.3271,-0.9,78045.0,45.375,45.375,45.125,45.125,121400.0,-0.35,45.375,45.8125,45.3125,45.6563,28300.0,0.97,44.4688,44.4688,44.2813,44.3438,68000.0,-0.21,-2.053385841603459,0.845665008411548,44.875
1993-06-09,44.875,45.0625,44.8125,44.875,43300,25.4156,0.35,78080.0,45.0,45.0,44.7188,44.7188,104500.0,-0.9,45.5313,45.75,45.3438,45.5938,20300.0,-0.14,44.4063,44.6875,44.4063,44.4375,113900.0,0.21,-1.5765301422561877,0.9845288326300985,44.9063
1993-06-10,44.8438,44.9375,44.75,44.9063,17900,25.4333,0.07,77425.0,44.875,45.0625,44.8125,44.875,43300.0,0.35,45.5,45.5,45.3438,45.4375,21600.0,-0.34,44.4375,44.625,44.3125,44.625,42600.0,0.42,-1.1690784044016471,0.630364145658267,45.0938
1993-06-11,45.0625,45.1563,44.9063,45.0938,647400,25.5395,0.42,103340.0,44.8438,44.9375,44.75,44.9063,17900.0,0.07,45.3125,45.3125,45.0938,45.2813,32000.0,-0.34,44.4375,44.5938,44.4375,44.5625,31000.0,-0.14,-0.41407821771901426,1.1922580645161327,45.0313
1993-06-14,45.1563,45.1875,45.0313,45.0313,64200,25.5041,-0.14,103375.0,45.0625,45.1563,44.9063,45.0938,647400.0,0.42,45.375,45.375,45.125,45.125,121400.0,-0.35,44.375,44.375,44.0,44.0313,129100.0,-1.19,-0.2076454293628772,2.2711116864594048,44.9375
1993-06-15,45.0938,45.125,44.9375,44.9375,142400,25.451,-0.21,108795.0,45.1563,45.1875,45.0313,45.0313,64200.0,-0.14,45.0,45.0,44.7188,44.7188,104500.0,-0.9,44.0313,44.1563,43.9688,44.0,63500.0,-0.07,0.48905605696037985,2.130681818181818,45.0313
1993-06-16,44.9375,45.0313,44.8125,45.0313,330900,25.5041,0.21,120080.0,45.0938,45.125,44.9375,44.9375,142400.0,-0.21,44.875,45.0625,44.8125,44.875,43300.0,0.35,44.125,44.1563,43.9375,44.1563,34000.0,0.36,0.3483008356545998,1.9815971899819504,45.1875
1993-06-17,45.125,45.1875,45.0313,45.1875,37400,25.5926,0.35,119440.0,44.9375,45.0313,44.8125,45.0313,330900.0,0.21,44.8438,44.9375,44.75,44.9063,17900.0,0.07,44.1875,44.2188,43.9688,44.125,105200.0,-0.07,0.6261927613720086,2.4079320113314444,44.5
1993-06-18,44.8438,44.8438,44.5,44.5,58500,25.3818,-0.82,117455.0,45.125,45.1875,45.0313,45.1875,37400.0,0.35,45.0625,45.1563,44.9063,45.0938,647400.0,0.42,44.125,45.0313,43.8438,45.0313,50200.0,2.05,-1.3168107367309956,-1.1798460182140016,44.5938
1993-06-21,44.625,44.625,44.5313,44.5938,29300,25.4353,0.21,107850.0,44.8438,44.8438,44.5,44.5,58500.0,-0.82,45.1563,45.1875,45.0313,45.0313,64200.0,-0.14,45.0313,45.1563,44.9375,45.1563,98200.0,0.28,-0.9715464576860983,-1.245673361192126,44.625
1993-06-22,44.6563,44.6563,44.5625,44.625,137500,25.4531,0.07,113200.0,44.625,44.625,44.5313,44.5938,29300.0,0.21,45.0938,45.125,44.9375,44.9375,142400.0,-0.21,45.1875,45.25,44.7188,44.75,221400.0,-0.9,-0.6954102920723227,-0.27932960893854747,44.2188
1993-06-23,44.625,44.625,44.2188,44.2188,227600,25.2214,-0.91,114990.0,44.6563,44.6563,44.5625,44.625,137500.0,0.07,44.9375,45.0313,44.8125,45.0313,330900.0,0.21,44.8438,45.0938,44.8438,44.9375,30500.0,0.42,-1.8043005642741825,-1.5993324061196068,44.8125
1993-06-24,44.3438,44.8125,44.3438,44.8125,243700,25.5601,1.34,122055.0,44.625,44.625,44.2188,44.2188,227600.0,-0.91,45.125,45.1875,45.0313,45.1875,37400.0,0.35,45.125,45.125,45.0313,45.0313,191800.0,0.21,-0.8298755186721992,-0.4858842627239312,44.7813
1993-06-25,44.7813,44.9063,44.75,44.7813,44800,25.5422,-0.07,121605.0,44.3438,44.8125,44.3438,44.8125,243700.0,1.34,44.8438,44.8438,44.5,44.5,58500.0,-0.82,45.1563,45.625,45.125,45.5938,102400.0,1.25,0.632134831460678,-1.7820405405998183,45.2813
1993-06-28,45.0,45.2813,44.9375,45.2813,439900,25.8274,1.12,139645.0,44.7813,44.9063,44.75,44.7813,44800.0,-0.07,44.625,44.625,44.5313,44.5938,29300.0,0.21,45.6563,45.6563,45.375,45.4375,53800.0,-0.34,1.5416941368531052,-0.3437689133424998,45.0625
1993-06-29,45.2188,45.2188,45.0,45.0625,207500,25.7027,-0.48,148605.0,45.0,45.2813,44.9375,45.2813,439900.0,1.12,44.6563,44.6563,44.5625,44.625,137500.0,0.07,45.4063,45.4063,45.0,45.2188,79100.0,-0.48,0.9803921568627451,-0.34565269312764085,45.0625
1993-06-30,45.125,45.2188,45.0,45.0625,437600,25.7027,0.0,169470.0,45.2188,45.2188,45.0,45.0625,207500.0,-0.48,44.625,44.625,44.2188,44.2188,227600.0,-0.91,45.375,45.8125,45.3125,45.6563,28300.0,0.97,1.9080119768062416,-1.3005872135937464,44.9375
1993-07-01,45.125,45.125,44.875,44.9375,605700,25.6314,-0.28,198675.0,45.125,45.2188,45.0,45.0625,437600.0,0.0,44.3438,44.8125,44.3438,44.8125,243700.0,1.34,45.5313,45.75,45.3438,45.5938,20300.0,-0.14,0.2789400278940028,-1.439450100671586,44.6875
1993-07-02,44.7813,44.8125,44.5313,44.6875,285400,25.4888,-0.56,211345.0,45.125,45.125,44.875,44.9375,605700.0,-0.28,44.7813,44.9063,44.75,44.7813,44800.0,-0.07,45.5,45.5,45.3438,45.4375,21600.0,-0.34,-0.20946243186330377,-1.6506189821182942,44.2188
1993-07-06,44.625,44.75,44.1563,44.2188,246400,25.2214,-1.05,217595.0,44.7813,44.8125,44.5313,44.6875,285400.0,-0.56,45.0,45.2813,44.9375,45.2813,439900.0,1.12,45.3125,45.3125,45.0938,45.2813,32000.0,-0.34,-2.346443233741081,-2.346443233741081,44.3438
1993-07-07,44.1875,44.4063,44.1875,44.3438,343700,25.2927,0.28,229555.0,44.625,44.75,44.1563,44.2188,246400.0,-1.05,45.2188,45.2188,45.0,45.0625,207500.0,-0.48,45.375,45.375,45.125,45.125,121400.0,-0.35,-1.5948959778085956,-1.7311911357340684,44.8438
1993-07-08,44.375,44.9375,44.3125,44.8438,248200,25.5779,1.13,239800.0,44.1875,44.4063,44.1875,44.3438,343700.0,0.28,45.125,45.2188,45.0,45.0625,437600.0,0.0,45.0,45.0,44.7188,44.7188,104500.0,-0.9,-0.485325936199719,0.2795244952905713,44.9688
1993-07-09,44.8438,44.9688,44.75,44.9688,378200,25.6492,0.28,257815.0,44.375,44.9375,44.3125,44.8438,248200.0,1.13,45.125,45.125,44.875,44.9375,605700.0,-0.28,44.875,45.0625,44.8125,44.875,43300.0,0.35,0.06965229485396753,0.2090250696378867,44.9375
1993-07-12,44.9063,44.9688,44.8438,44.9375,373700,25.6314,-0.07,244130.0,44.8438,44.9688,44.75,44.9688,378200.0,0.28,44.7813,44.8125,44.5313,44.6875,285400.0,-0.56,44.8438,44.9375,44.75,44.9063,17900.0,0.07,0.5594405594405595,0.0694780019729934,44.9063
1993-07-13,44.9688,45.0938,44.6563,44.9063,389600,25.6135,-0.07,260400.0,44.9063,44.9688,44.8438,44.9375,373700.0,-0.07,44.625,44.75,44.1563,44.2188,246400.0,-1.05,45.0625,45.1563,44.9063,45.0938,647400.0,0.42,1.5547685599790135,-0.41579995476096493,45.0625
1993-07-14,44.9375,45.1875,44.9063,45.0625,617300,25.7027,0.35,284145.0,44.9688,45.0938,44.6563,44.9063,389600.0,-0.07,44.1875,44.4063,44.1875,44.3438,343700.0,0.28,45.1563,45.1875,45.0313,45.0313,64200.0,-0.14,1.6207451774543418,0.06928514166812492,44.875
1993-07-15,45.0313,45.0313,44.7813,44.875,443800,25.5957,-0.42,289790.0,44.9375,45.1875,44.9063,45.0625,617300.0,0.35,44.375,44.9375,44.3125,44.8438,248200.0,1.13,45.0938,45.125,44.9375,44.9375,142400.0,-0.21,0.06957483531725309,-0.13908205841446453,44.75
1993-07-16,44.9063,44.9375,44.6875,44.75,216400,25.5244,-0.28,298740.0,45.0313,45.0313,44.7813,44.875,443800.0,-0.42,44.8438,44.9688,44.75,44.9688,378200.0,0.28,44.9375,45.0313,44.8125,45.0313,330900.0,0.21,-0.4865595701908916,-0.6246766138219453,44.7188
1993-07-19,44.75,44.75,44.5938,44.7188,188200,25.5066,-0.07,305225.0,44.9063,44.9375,44.6875,44.75,216400.0,-0.28,44.9063,44.9688,44.8438,44.9375,373700.0,-0.07,45.125,45.1875,45.0313,45.1875,37400.0,0.35,-0.4866759388038906,-1.037233748271089,44.8438
1993-07-20,44.6875,44.8438,44.4688,44.8438,68500,25.5779,0.28,307185.0,44.75,44.75,44.5938,44.7188,188200.0,-0.07,44.9688,45.0938,44.6563,44.9063,389600.0,-0.07,44.8438,44.8438,44.5,44.5,58500.0,-0.82,-0.13917868984975382,0.772584269662925,44.8125
1993-07-21,44.7813,44.8125,44.6563,44.8125,142700,25.5601,-0.07,307445.0,44.6875,44.8438,44.4688,44.8438,68500.0,0.28,44.9375,45.1875,44.9063,45.0625,617300.0,0.35,44.625,44.625,44.5313,44.5938,29300.0,0.21,-0.5547850208044383,0.49042692033421315,44.5
1993-07-22,44.75,44.8125,44.5,44.5,632400,25.3818,-0.7,327685.0,44.7813,44.8125,44.6563,44.8125,142700.0,-0.07,45.0313,45.0313,44.7813,44.875,443800.0,-0.42,44.6563,44.6563,44.5625,44.625,137500.0,0.07,-0.8356545961002786,-0.2801120448179272,44.7188
1993-07-23,44.5938,44.7188,44.5625,44.7188,286200,25.5066,0.49,329810.0,44.75,44.8125,44.5,44.5,632400.0,-0.7,44.9063,44.9375,44.6875,44.75,216400.0,-0.28,44.625,44.625,44.2188,44.2188,227600.0,-0.91,-0.06972067039105774,1.130740770893828,44.9688
1993-07-26,44.8438,45.0625,44.8438,44.9688,121300,25.6492,0.56,333635.0,44.5938,44.7188,44.5625,44.7188,286200.0,0.49,44.75,44.75,44.5938,44.7188,188200.0,-0.07,44.3438,44.8125,44.3438,44.8125,243700.0,1.34,0.5590489905811425,0.34878661087866475,44.9375
1993-07-27,45.0,45.0313,44.7813,44.9375,92800,25.6314,-0.07,316280.0,44.8438,45.0625,44.8438,44.9688,121300.0,0.56,44.6875,44.8438,44.4688,44.8438,68500.0,0.28,44.7813,44.9063,44.75,44.7813,44800.0,-0.07,0.20894750221880914,0.3488063097766218,44.8438
1993-07-28,44.8438,44.9375,44.7813,44.8438,30800,25.5779,-0.21,307445.0,45.0,45.0313,44.7813,44.9375,92800.0,-0.07,44.7813,44.8125,44.6563,44.8125,142700.0,-0.07,45.0,45.2813,44.9375,45.2813,439900.0,1.12,0.06984658298466201,-0.9661825080110332,45.0938
1993-07-29,44.9375,45.2188,44.875,45.0938,331000,25.7205,0.56,302115.0,44.8438,44.9375,44.7813,44.8438,30800.0,-0.21,44.75,44.8125,44.5,44.5,632400.0,-0.7,45.2188,45.2188,45.0,45.0625,207500.0,-0.48,1.3343820224719138,0.06945908460471936,44.8438
1993-07-30,45.0938,45.0938,44.7813,44.8438,75300,25.5779,-0.55,275595.0,44.9375,45.2188,44.875,45.0938,331000.0,0.56,44.5938,44.7188,44.5625,44.7188,286200.0,0.49,45.125,45.2188,45.0,45.0625,437600.0,0.0,0.2795244952905713,-0.485325936199719,44.9688
1993-08-02,44.9063,45.125,44.9063,44.9688,41300,25.6492,0.28,263390.0,45.0938,45.0938,44.7813,44.8438,75300.0,-0.55,44.8438,45.0625,44.8438,44.9688,121300.0,0.56,45.125,45.125,44.875,44.9375,605700.0,-0.28,0.0,0.06965229485396753,45.0
1993-08-03,45.0625,45.1875,44.8438,45.0,81600,25.667,0.07,255150.0,44.9063,45.125,44.9063,44.9688,41300.0,0.28,45.0,45.0313,44.7813,44.9375,92800.0,-0.07,44.7813,44.8125,44.5313,44.6875,285400.0,-0.56,0.13908205841446453,0.6993006993006993,45.0
1993-08-04,45.0,45.0938,44.875,45.0,434000,25.667,0.0,259665.0,45.0625,45.1875,44.8438,45.0,81600.0,0.07,44.8438,44.9375,44.7813,44.8438,30800.0,-0.21,44.625,44.75,44.1563,44.2188,246400.0,-1.05,0.34832016912036523,1.7666693804445128,44.9063
1993-08-05,45.0,45.0,44.8438,44.9063,36800,25.6135,-0.21,249095.0,45.0,45.0938,44.875,45.0,434000.0,0.0,44.9375,45.2188,44.875,45.0938,331000.0,0.56,44.1875,44.4063,44.1875,44.3438,343700.0,0.28,-0.41579995476096493,1.268497512617322,44.9688
1993-08-06,45.0313,45.0625,44.9063,44.9688,402300,25.6492,0.14,250300.0,45.0,45.0,44.8438,44.9063,36800.0,-0.21,45.0938,45.0938,44.7813,44.8438,75300.0,-0.55,44.375,44.9375,44.3125,44.8438,248200.0,1.13,0.2787453338031121,0.2787453338031121,45.2188
1993-08-09,45.0938,45.3438,45.0,45.2188,828200,25.7918,0.56,273025.0,45.0313,45.0625,44.9063,44.9688,402300.0,0.14,44.9063,45.125,44.9063,44.9688,41300.0,0.28,44.8438,44.9688,44.75,44.9688,378200.0,0.28,0.5559410079877604,0.5559410079877604,45.1875
1993-08-10,45.1875,45.2188,45.125,45.1875,604900,25.774,-0.07,283790.0,45.0938,45.3438,45.0,45.2188,828200.0,0.56,45.0625,45.1875,44.8438,45.0,81600.0,0.07,44.9063,44.9688,44.8438,44.9375,373700.0,-0.07,0.4166666666666667,0.5563282336578581,45.1875
1993-08-11,45.1563,45.3125,45.1563,45.1875,542200,25.774,0.0,280035.0,45.1875,45.2188,45.125,45.1875,604900.0,-0.07,45.0,45.0938,44.875,45.0,434000.0,0.0,44.9688,45.0938,44.6563,44.9063,389600.0,-0.07,0.4166666666666667,0.6261927613720086,45.0625
1993-08-12,45.3125,45.3125,44.9063,45.0625,303700,25.7027,-0.28,273030.0,45.1563,45.3125,45.1563,45.1875,542200.0,0.0,45.0,45.0,44.8438,44.9063,36800.0,-0.21,44.9375,45.1875,44.9063,45.0625,617300.0,0.35,0.34783538167250105,0.0,45.125
1993-08-13,45.0938,45.1563,45.0938,45.125,103500,25.7383,0.14,267385.0,45.3125,45.3125,44.9063,45.0625,303700.0,-0.28,45.0313,45.0625,44.9063,44.9688,402300.0,0.14,45.0313,45.0313,44.7813,44.875,443800.0,-0.42,0.34735194179074896,0.5571030640668524,45.375
1993-08-16,45.1563,45.5,45.1563,45.375,241800,25.8809,0.55,270065.0,45.0938,45.1563,45.0938,45.125,103500.0,0.14,45.0938,45.3438,45.0,45.2188,828200.0,0.56,44.9063,44.9375,44.6875,44.75,216400.0,-0.28,0.34543154617105787,1.3966480446927374,45.5313
1993-08-17,45.3438,45.5313,45.3438,45.5313,369300,25.97,0.34,285105.0,45.1563,45.5,45.1563,45.375,241800.0,0.55,45.1875,45.2188,45.125,45.1875,604900.0,-0.07,44.75,44.75,44.5938,44.7188,188200.0,-0.07,0.7608298755186759,1.8169092193887133,45.7813
1993-08-18,45.6875,45.875,45.6563,45.7813,414300,26.1126,0.55,298685.0,45.3438,45.5313,45.3438,45.5313,369300.0,0.34,45.1563,45.3125,45.1563,45.1875,542200.0,0.0,44.6875,44.8438,44.4688,44.8438,68500.0,0.28,1.3140802213001421,2.090590003523341,45.7813
1993-08-19,45.8125,45.8125,45.7188,45.7813,28500,26.1126,0.0,268490.0,45.6875,45.875,45.6563,45.7813,414300.0,0.55,45.3125,45.3125,44.9063,45.0625,303700.0,-0.28,44.7813,44.8125,44.6563,44.8125,142700.0,-0.07,1.5951178918169244,2.161896792189683,45.8125
1993-08-20,45.6875,45.8125,45.6563,45.8125,80700,26.1304,0.07,258215.0,45.8125,45.8125,45.7188,45.7813,28500.0,0.0,45.0938,45.1563,45.0938,45.125,103500.0,0.14,44.75,44.8125,44.5,44.5,632400.0,-0.7,1.5235457063711912,2.9494382022471908,45.7188
1993-08-23,45.625,45.75,45.625,45.7188,15600,26.077,-0.2,252930.0,45.6875,45.8125,45.6563,45.8125,80700.0,0.07,45.1563,45.5,45.1563,45.375,241800.0,0.55,44.5938,44.7188,44.5625,44.7188,286200.0,0.49,0.7576859504132268,2.23619596232457,46.2188
1993-08-24,45.7188,46.2188,45.7188,46.2188,273400,26.3622,1.09,261960.0,45.625,45.75,45.625,45.7188,15600.0,-0.2,45.3438,45.5313,45.3438,45.5313,369300.0,0.34,44.8438,45.0625,44.8438,44.9688,121300.0,0.56,1.5099502979269204,2.779705039938802,46.25
1993-08-25,46.2188,46.4375,46.1563,46.25,242300,26.38,0.07,272535.0,45.7188,46.2188,45.7188,46.2188,273400.0,1.09,45.6875,45.875,45.6563,45.7813,414300.0,0.55,45.0,45.0313,44.7813,44.9375,92800.0,-0.07,1.0237804518438716,2.920723226703755,46.2813
1993-08-26,46.2813,46.5313,46.0938,46.2813,120000,26.3978,0.07,261985.0,46.2188,46.4375,46.1563,46.25,242300.0,0.07,45.8125,45.8125,45.7188,45.7813,28500.0,0.0,44.8438,44.9375,44.7813,44.8438,30800.0,-0.21,1.0921489778577715,3.2055713387357896,46.25
1993-08-27,46.1563,46.25,46.1563,46.25,25700,26.38,-0.07,259505.0,46.2813,46.5313,46.0938,46.2813,120000.0,0.07,45.6875,45.8125,45.6563,45.8125,80700.0,0.07,44.9375,45.2188,44.875,45.0938,331000.0,0.56,0.9549795361527967,2.5639888410380105,46.4375
1993-08-30,46.2813,46.5,46.2813,46.4375,183500,26.4869,0.41,266615.0,46.1563,46.25,46.1563,46.25,25700.0,-0.07,45.625,45.75,45.625,45.7188,15600.0,-0.2,45.0938,45.0938,44.7813,44.8438,75300.0,-0.55,1.5720010148997752,3.553891507856154,46.5625
1993-08-31,46.4063,46.5625,46.3438,46.5625,66500,26.5582,0.27,265860.0,46.2813,46.5,46.2813,46.4375,183500.0,0.41,45.7188,46.2188,45.7188,46.2188,273400.0,1.09,44.9063,45.125,44.9063,44.9688,41300.0,0.28,0.7436367884929905,3.5440127377203714,46.5
1993-09-01,46.4063,46.5938,46.4063,46.5,136500,26.5226,-0.13,250985.0,46.4063,46.5625,46.3438,46.5625,66500.0,0.27,46.2188,46.4375,46.1563,46.25,242300.0,0.07,45.0625,45.1875,44.8438,45.0,81600.0,0.07,0.5405405405405406,3.3333333333333335,46.3438
1993-09-02,46.5313,46.5938,46.3125,46.3438,472400,26.4335,-0.34,272765.0,46.4063,46.5938,46.4063,46.5,136500.0,-0.13,46.2813,46.5313,46.0938,46.2813,120000.0,0.07,45.0,45.0938,44.875,45.0,434000.0,0.0,0.1350437433693522,2.9862222222222257,46.375
1993-09-03,46.3125,46.4375,46.25,46.375,630500,26.4513,0.07,284175.0,46.5313,46.5938,46.3125,46.3438,472400.0,-0.34,46.1563,46.25,46.1563,46.25,25700.0,-0.07,45.0,45.0,44.8438,44.9063,36800.0,-0.21,0.2702702702702703,3.2705878685173313,46.0625
1993-09-07,46.375,46.4375,46.0,46.0625,196400,26.273,-0.67,252585.0,46.3125,46.4375,46.25,46.375,630500.0,0.07,46.2813,46.5,46.2813,46.4375,183500.0,0.41,45.0313,45.0625,44.9063,44.9688,402300.0,0.14,-0.8075370121130552,2.4321307217448505,45.9063
1993-09-08,46.0625,46.0625,45.5938,45.9063,269900,26.1839,-0.34,235835.0,46.375,46.4375,46.0,46.0625,196400.0,-0.67,46.4063,46.5625,46.3438,46.5625,66500.0,0.27,45.0938,45.3438,45.0,45.2188,828200.0,0.56,-1.4092885906040233,1.5203853264571372,46.0
1993-09-09,45.7188,46.0313,45.7188,46.0,239200,26.2374,0.2,220685.0,46.0625,46.0625,45.5938,45.9063,269900.0,-0.34,46.4063,46.5938,46.4063,46.5,136500.0,-0.13,45.1875,45.2188,45.125,45.1875,604900.0,-0.07,-1.0752688172043012,1.7980636237897647,46.4063
1993-09-10,46.125,46.4375,46.0625,46.4063,106500,26.4691,0.88,210825.0,45.7188,46.0313,45.7188,46.0,239200.0,0.2,46.5313,46.5938,46.3125,46.3438,472400.0,-0.34,45.1563,45.3125,45.1563,45.1875,542200.0,0.0,0.13486162118773168,2.6972060857538076,46.4375
1993-09-13,46.5625,46.5625,46.4375,46.4375,66900,26.4869,0.07,208995.0,46.125,46.4375,46.0625,46.4063,106500.0,0.88,46.3125,46.4375,46.25,46.375,630500.0,0.07,45.3125,45.3125,44.9063,45.0625,303700.0,-0.28,0.13477088948787064,3.0513176144244105,46.25
1993-09-14,46.3125,46.3125,46.0938,46.25,184500,26.38,-0.4,206130.0,46.5625,46.5625,46.4375,46.4375,66900.0,0.07,46.375,46.4375,46.0,46.0625,196400.0,-0.67,45.0938,45.1563,45.0938,45.125,103500.0,0.14,0.40705563093622793,2.4930747922437675,46.375
1993-09-15,46.0625,46.4063,45.9063,46.375,101000,26.4513,0.27,192715.0,46.3125,46.3125,46.0938,46.25,184500.0,-0.4,46.0625,46.0625,45.5938,45.9063,269900.0,-0.34,45.1563,45.5,45.1563,45.375,241800.0,0.55,1.0209927613421215,2.203856749311295,46.2813
1993-09-16,46.3125,46.3438,46.1563,46.2813,54300,26.3978,-0.2,174715.0,46.0625,46.4063,45.9063,46.375,101000.0,0.27,45.7188,46.0313,45.7188,46.0,239200.0,0.2,45.3438,45.5313,45.3438,45.5313,369300.0,0.34,0.6115217391304384,1.647218506829368,45.8125
1993-09-17,45.875,45.9063,45.75,45.8125,200900,26.2929,-0.4,183335.0,46.3125,46.3438,46.1563,46.2813,54300.0,-0.2,46.125,46.4375,46.0625,46.4063,106500.0,0.88,45.6875,45.875,45.6563,45.7813,414300.0,0.55,-1.279567644910285,0.06815009621832133,45.4375
1993-09-20,45.875,45.9688,45.4375,45.4375,57800,26.0777,-0.82,182190.0,45.875,45.9063,45.75,45.8125,200900.0,-0.4,46.5625,46.5625,46.4375,46.4375,66900.0,0.07,45.8125,45.8125,45.7188,45.7813,28500.0,0.0,-2.1534320323014806,-0.7509616371750074,45.2813
1993-09-21,45.5,45.5625,44.8125,45.2813,318200,25.988,-0.34,197320.0,45.875,45.9688,45.4375,45.4375,57800.0,-0.82,46.3125,46.3125,46.0938,46.25,184500.0,-0.4,45.6875,45.8125,45.6563,45.8125,80700.0,0.07,-2.094486486486483,-1.1595088676671177,45.6563
1993-09-22,45.4375,45.7188,45.375,45.6563,439700,26.2033,0.83,205635.0,45.5,45.5625,44.8125,45.2813,318200.0,-0.34,46.0625,46.4063,45.9063,46.375,101000.0,0.27,45.625,45.75,45.625,45.7188,15600.0,-0.2,-1.5497574123989182,-0.13670525035652728,45.9063
1993-09-23,45.7813,45.9375,45.7188,45.9063,88500,26.3467,0.55,197945.0,45.4375,45.7188,45.375,45.6563,439700.0,0.83,46.3125,46.3438,46.1563,46.2813,54300.0,-0.2,45.7188,46.2188,45.7188,46.2188,273400.0,1.09,-0.8102624602161131,-0.6761317905267986,45.7813
1993-09-24,45.8438,45.875,45.7188,45.7813,53500,26.275,-0.27,194620.0,45.7813,45.9375,45.7188,45.9063,88500.0,0.55,45.875,45.9063,45.75,45.8125,200900.0,-0.4,46.2188,46.4375,46.1563,46.25,242300.0,0.07,-0.06810368349249296,-1.0134054054054018,46.2813
1993-09-27,46.125,46.2813,46.125,46.2813,274600,26.562,1.09,207065.0,45.8438,45.875,45.7188,45.7813,53500.0,-0.27,45.875,45.9688,45.4375,45.4375,57800.0,-0.82,46.2813,46.5313,46.0938,46.2813,120000.0,0.07,1.8570563961485593,0.0,46.1875
1993-09-28,46.3125,46.3125,46.1563,46.1875,158300,26.5081,-0.2,205805.0,46.125,46.2813,46.125,46.2813,274600.0,1.09,45.5,45.5625,44.8125,45.2813,318200.0,-0.34,46.1563,46.25,46.1563,46.25,25700.0,-0.07,2.001267631450507,-0.13513513513513514,46.0313
1993-09-29,46.1875,46.3125,45.9688,46.0313,221000,26.4185,-0.34,213530.0,46.3125,46.3125,46.1563,46.1875,158300.0,-0.2,45.4375,45.7188,45.375,45.6563,439700.0,0.83,46.2813,46.5,46.2813,46.4375,183500.0,0.41,0.8213543366413836,-0.8747240915208577,45.9375
1993-09-30,46.0313,46.125,45.8438,45.9375,99300,26.3647,-0.2,211670.0,46.1875,46.3125,45.9688,46.0313,221000.0,-0.34,45.7813,45.9375,45.7188,45.9063,88500.0,0.55,46.4063,46.5625,46.3438,46.5625,66500.0,0.27,0.06796452774455432,-1.342281879194631,46.1563
1993-10-01,45.875,46.2188,45.8125,46.1563,22700,26.4902,0.48,189185.0,46.0313,46.125,45.8438,45.9375,99300.0,-0.2,45.8438,45.875,45.7188,45.7813,53500.0,-0.27,46.4063,46.5938,46.4063,46.5,136500.0,-0.13,0.8191117333933287,-0.739139784946233,46.2188
1993-10-04,46.2188,46.2188,46.0938,46.2188,1038500,26.5261,0.14,209585.0,45.875,46.2188,45.8125,46.1563,22700.0,0.48,46.125,46.2813,46.125,46.2813,274600.0,1.09,46.5313,46.5938,46.3125,46.3438,472400.0,-0.34,-0.1350437433693522,-0.26972324237546336,46.1563
1993-10-05,46.3125,46.3125,46.0,46.1563,436500,26.4902,-0.14,221590.0,46.2188,46.2188,46.0938,46.2188,1038500.0,0.14,46.3125,46.3125,46.1563,46.1875,158300.0,-0.2,46.3125,46.4375,46.25,46.375,630500.0,0.07,-0.06755074424898151,-0.47159029649595324,46.125
1993-10-06,46.1875,46.375,46.125,46.125,209200,26.4723,-0.07,218555.0,46.3125,46.3125,46.0,46.1563,436500.0,-0.14,46.1875,46.3125,45.9688,46.0313,221000.0,-0.34,46.375,46.4375,46.0,46.0625,196400.0,-0.67,0.20355714481233061,0.13568521031207598,46.0
